customer_id,first_name,last_name,email,address,city,country,rental_id,rental_date,return_date,rental_duration,payment_id,amount,payment_date,payment_month,customer_full_name
147,joanne,robertson,joanne.robertson@sakilacustomer.org,1337 lincoln parkway,urawa,japan,509,2005-05-28 02:51:12,2005-05-31 06:27:12,3,3979,0.99,2005-05-28 02:51:12,2005-05,joanne robertson
113,cindy,fisher,cindy.fisher@sakilacustomer.org,1079 tel aviv-jaffa boulevard,cumaná,venezuela,510,2005-05-28 02:52:14,2005-05-30 21:20:14,2,3029,0.99,2005-05-28 02:52:14,2005-05,cindy fisher
296,ramona,hale,ramona.hale@sakilacustomer.org,951 stara zagora manor,patiala,india,511,2005-05-28 03:04:04,2005-06-03 04:58:04,6,8018,5.99,2005-05-28 03:04:04,2005-05,ramona hale
231,georgia,jacobs,georgia.jacobs@sakilacustomer.org,954 kimchon place,uttarpara-kotrung,india,512,2005-05-28 03:07:50,2005-06-05 02:12:50,8,6221,8.99,2005-05-28 03:07:50,2005-05,georgia jacobs
489,ricardo,meador,ricardo.meador@sakilacustomer.org,591 sungai petani drive,okayama,japan,513,2005-05-28 03:08:10,2005-05-29 07:22:10,1,13189,2.99,2005-05-28 03:08:10,2005-05,ricardo meador
597,freddie,duggan,freddie.duggan@sakilacustomer.org,1103 quilmes boulevard,sullana,peru,514,2005-05-28 03:09:28,2005-06-05 00:49:28,8,15985,8.99,2005-05-28 03:09:28,2005-05,freddie duggan
110,tiffany,jordan,tiffany.jordan@sakilacustomer.org,804 elista drive,enshi,china,515,2005-05-28 03:10:10,2005-06-04 02:18:10,7,2959,7.99,2005-05-28 03:10:10,2005-05,tiffany jordan
400,bryan,hardison,bryan.hardison@sakilacustomer.org,530 lausanne lane,dallas,united states,516,2005-05-28 03:11:47,2005-06-04 02:19:47,7,10808,1.99,2005-05-28 03:11:47,2005-05,bryan hardison
403,mike,way,mike.way@sakilacustomer.org,990 etawah loop,valparai,india,517,2005-05-28 03:17:57,2005-05-29 06:33:57,1,10877,0.99,2005-05-28 03:17:57,2005-05,mike way
480,corey,hauser,corey.hauser@sakilacustomer.org,984 novoterkassk loop,gaziantep,turkey,518,2005-05-28 03:18:02,2005-05-30 05:32:02,2,12957,0.99,2005-05-28 03:18:02,2005-05,corey hauser
245,courtney,day,courtney.day@sakilacustomer.org,300 junan street,uijongbu,south korea,519,2005-05-28 03:22:33,2005-06-03 05:06:33,6,6624,7.99,2005-05-28 03:22:33,2005-05,courtney day
161,geraldine,perkins,geraldine.perkins@sakilacustomer.org,97 shimoga avenue,tel aviv-jaffa,israel,520,2005-05-28 03:27:37,2005-06-04 05:47:37,7,4374,5.99,2005-05-28 03:27:37,2005-05,geraldine perkins
374,jeremy,hurtado,jeremy.hurtado@sakilacustomer.org,1133 rizhao avenue,vitória de santo antão,brazil,521,2005-05-28 03:32:22,2005-05-28 22:37:22,0,10123,0.99,2005-05-28 03:32:22,2005-05,jeremy hurtado
382,victor,barkley,victor.barkley@sakilacustomer.org,401 sucre boulevard,manchester,united states,522,2005-05-28 03:33:20,2005-05-31 04:23:20,3,10343,2.99,2005-05-28 03:33:20,2005-05,victor barkley
138,hazel,warren,hazel.warren@sakilacustomer.org,1587 sullana lane,hohhot,china,523,2005-05-28 03:53:26,2005-05-31 05:58:26,3,3720,2.99,2005-05-28 03:53:26,2005-05,hazel warren
223,melinda,fernandez,melinda.fernandez@sakilacustomer.org,1820 maring parkway,mandi bahauddin,pakistan,524,2005-05-28 03:57:28,2005-05-31 05:20:28,3,6024,2.99,2005-05-28 03:57:28,2005-05,melinda fernandez
14,betty,white,betty.white@sakilacustomer.org,770 bydgoszcz avenue,citrus heights,united states,525,2005-05-28 04:25:33,2005-06-06 04:18:33,9,360,5.99,2005-05-28 04:25:33,2005-05,betty white
408,manuel,murrell,manuel.murrell@sakilacustomer.org,692 amroha drive,jaffna,sri lanka,526,2005-05-28 04:27:37,2005-05-30 07:52:37,2,11034,2.99,2005-05-28 04:27:37,2005-05,manuel murrell
169,erica,matthews,erica.matthews@sakilacustomer.org,1294 firozabad drive,pingxiang,china,527,2005-05-28 04:28:38,2005-06-02 08:19:38,5,4582,3.99,2005-05-28 04:28:38,2005-05,erica matthews
359,willie,markham,willie.markham@sakilacustomer.org,1623 kingstown drive,almirante brown,argentina,528,2005-05-28 04:30:05,2005-06-03 10:01:05,6,9686,3.99,2005-05-28 04:30:05,2005-05,willie markham
469,wesley,bull,wesley.bull@sakilacustomer.org,1469 plock lane,ourense (orense),spain,529,2005-05-28 04:34:17,2005-05-30 00:35:17,2,12652,4.99,2005-05-28 04:34:17,2005-05,wesley bull
312,mark,rinehart,mark.rinehart@sakilacustomer.org,780 kimberley way,tabuk,saudi arabia,530,2005-05-28 05:13:01,2005-06-01 10:21:01,4,8456,0.99,2005-05-28 05:13:01,2005-05,mark rinehart
589,tracy,herrmann,tracy.herrmann@sakilacustomer.org,1074 sanaa parkway,loja,ecuador,531,2005-05-28 05:23:38,2005-05-29 08:00:38,1,15764,0.99,2005-05-28 05:23:38,2005-05,tracy herrmann
120,sylvia,ortiz,sylvia.ortiz@sakilacustomer.org,241 mosul lane,dos quebradas,colombia,532,2005-05-28 05:36:58,2005-06-02 01:50:58,5,3223,0.99,2005-05-28 05:36:58,2005-05,sylvia ortiz
528,claude,herzog,claude.herzog@sakilacustomer.org,486 ondo parkway,benguela,angola,533,2005-05-28 06:14:46,2005-06-01 06:26:46,4,14207,5.99,2005-05-28 06:14:46,2005-05,claude herzog
184,vivian,ruiz,vivian.ruiz@sakilacustomer.org,741 ambattur manor,´s-hertogenbosch,netherlands,534,2005-05-28 06:15:25,2005-06-06 07:51:25,9,4998,4.99,2005-05-28 06:15:25,2005-05,vivian ruiz
307,joseph,joy,joseph.joy@sakilacustomer.org,1354 siegen street,angra dos reis,brazil,535,2005-05-28 06:16:32,2005-05-31 02:48:32,3,8327,4.99,2005-05-28 06:16:32,2005-05,joseph joy
514,franklin,troutman,franklin.troutman@sakilacustomer.org,1778 gijn manor,zaoyang,china,536,2005-05-28 06:17:33,2005-06-03 10:02:33,6,13838,4.99,2005-05-28 06:17:33,2005-05,franklin troutman
315,kenneth,gooden,kenneth.gooden@sakilacustomer.org,1542 lubumbashi boulevard,bat yam,israel,537,2005-05-28 06:20:55,2005-06-05 11:48:55,8,8537,8.99,2005-05-28 06:20:55,2005-05,kenneth gooden
110,tiffany,jordan,tiffany.jordan@sakilacustomer.org,804 elista drive,enshi,china,538,2005-05-28 06:21:05,2005-06-02 01:22:05,5,2960,1.99,2005-05-28 06:21:05,2005-05,tiffany jordan
161,geraldine,perkins,geraldine.perkins@sakilacustomer.org,97 shimoga avenue,tel aviv-jaffa,israel,539,2005-05-28 06:26:16,2005-05-30 02:02:16,2,4375,0.99,2005-05-28 06:26:16,2005-05,geraldine perkins
119,sherry,marshall,sherry.marshall@sakilacustomer.org,1987 coacalco de berriozbal loop,shubra al-khayma,egypt,540,2005-05-28 06:40:25,2005-06-06 00:47:25,9,3190,6.99,2005-05-28 06:40:25,2005-05,sherry marshall
535,javier,elrod,javier.elrod@sakilacustomer.org,195 ilorin street,ndjamna,chad,541,2005-05-28 06:41:58,2005-06-02 09:12:58,5,14397,2.99,2005-05-28 06:41:58,2005-05,javier elrod
261,deanna,byrd,deanna.byrd@sakilacustomer.org,862 xintai lane,tuguegarao,philippines,542,2005-05-28 06:42:13,2005-06-03 09:05:13,6,7046,6.99,2005-05-28 06:42:13,2005-05,deanna byrd
493,brent,harkins,brent.harkins@sakilacustomer.org,319 plock parkway,sultanbeyli,turkey,543,2005-05-28 06:43:34,2005-06-06 07:16:34,9,13276,7.99,2005-05-28 06:43:34,2005-05,brent harkins
311,paul,trout,paul.trout@sakilacustomer.org,746 joliet lane,kursk,russian federation,544,2005-05-28 07:03:00,2005-06-06 06:23:00,9,8433,6.99,2005-05-28 07:03:00,2005-05,paul trout
54,teresa,rogers,teresa.rogers@sakilacustomer.org,1964 allappuzha (alleppey) street,iwakuni,japan,545,2005-05-28 07:10:20,2005-06-04 01:47:20,7,1486,3.99,2005-05-28 07:10:20,2005-05,teresa rogers
20,sharon,robinson,sharon.robinson@sakilacustomer.org,1688 okara way,mardan,pakistan,546,2005-05-28 07:16:25,2005-06-01 08:36:25,4,516,1.99,2005-05-28 07:16:25,2005-05,sharon robinson
506,leslie,seward,leslie.seward@sakilacustomer.org,1152 al-qatif lane,pontianak,indonesia,547,2005-05-28 07:24:28,2005-06-06 01:31:28,9,13629,8.99,2005-05-28 07:24:28,2005-05,leslie seward
450,jay,robb,jay.robb@sakilacustomer.org,1947 paarl way,surakarta,indonesia,548,2005-05-28 07:34:56,2005-06-05 03:14:56,8,12134,3.99,2005-05-28 07:34:56,2005-05,jay robb
159,jill,hawkins,jill.hawkins@sakilacustomer.org,1440 compton place,linz,austria,549,2005-05-28 07:35:37,2005-06-02 09:08:37,5,4325,1.99,2005-05-28 07:35:37,2005-05,jill hawkins
432,edwin,burk,edwin.burk@sakilacustomer.org,1766 almirante brown street,newcastle,south africa,550,2005-05-28 07:39:16,2005-06-06 12:20:16,9,11644,5.99,2005-05-28 07:39:16,2005-05,edwin burk
315,kenneth,gooden,kenneth.gooden@sakilacustomer.org,1542 lubumbashi boulevard,bat yam,israel,551,2005-05-28 07:44:18,2005-06-02 12:55:18,5,8538,4.99,2005-05-28 07:44:18,2005-05,kenneth gooden
106,connie,wallace,connie.wallace@sakilacustomer.org,1867 san juan bautista tuxtepec avenue,ivanovo,russian federation,552,2005-05-28 07:53:38,2005-06-04 12:45:38,7,2850,3.99,2005-05-28 07:53:38,2005-05,connie wallace
176,june,carroll,june.carroll@sakilacustomer.org,757 rustenburg avenue,skikda,algeria,553,2005-05-28 08:14:44,2005-06-02 03:01:44,5,4765,3.99,2005-05-28 08:14:44,2005-05,june carroll
376,randy,gaither,randy.gaither@sakilacustomer.org,1618 olomouc manor,kurgan,russian federation,554,2005-05-28 08:23:16,2005-05-31 03:29:16,3,10175,0.99,2005-05-28 08:23:16,2005-05,randy gaither
55,doris,reed,doris.reed@sakilacustomer.org,1697 kowloon and new kowloon loop,balašiha,russian federation,555,2005-05-28 08:31:14,2005-05-30 07:34:14,2,1513,4.99,2005-05-28 08:31:14,2005-05,doris reed
22,laura,rodriguez,laura.rodriguez@sakilacustomer.org,28 charlotte amalie street,salé,morocco,556,2005-05-28 08:31:36,2005-06-06 07:29:36,9,580,4.99,2005-05-28 08:31:36,2005-05,laura rodriguez
444,marcus,hidalgo,marcus.hidalgo@sakilacustomer.org,1289 belm boulevard,tartu,estonia,557,2005-05-28 08:36:22,2005-06-03 10:42:22,6,11970,0.99,2005-05-28 08:36:22,2005-05,marcus hidalgo
442,leroy,bustamante,leroy.bustamante@sakilacustomer.org,105 dzerzinsk manor,tongliao,china,558,2005-05-28 08:38:43,2005-06-06 13:52:43,9,11916,6.99,2005-05-28 08:38:43,2005-05,leroy bustamante
572,sidney,burleson,sidney.burleson@sakilacustomer.org,1405 hagonoy avenue,czestochowa,poland,559,2005-05-28 08:39:02,2005-06-05 08:38:02,8,15312,7.99,2005-05-28 08:39:02,2005-05,sidney burleson
463,darrell,power,darrell.power@sakilacustomer.org,1844 usak avenue,halifax,canada,560,2005-05-28 08:53:02,2005-06-04 12:27:02,7,12501,1.99,2005-05-28 08:53:02,2005-05,darrell power
77,jane,bennett,jane.bennett@sakilacustomer.org,1692 ede loop,araçatuba,brazil,561,2005-05-28 08:54:06,2005-06-05 05:54:06,8,2087,2.99,2005-05-28 08:54:06,2005-05,jane bennett
102,crystal,ford,crystal.ford@sakilacustomer.org,659 vaduz drive,ashdod,israel,562,2005-05-28 09:01:21,2005-06-02 05:26:21,5,2738,1.99,2005-05-28 09:01:21,2005-05,crystal ford
324,gary,coy,gary.coy@sakilacustomer.org,867 benin city avenue,yuzhou,china,563,2005-05-28 09:10:49,2005-06-06 11:32:49,9,8754,3.99,2005-05-28 09:10:49,2005-05,gary coy
282,jenny,castro,jenny.castro@sakilacustomer.org,1405 chisinau place,ponce,puerto rico,564,2005-05-28 09:12:09,2005-05-29 05:07:09,1,7627,0.99,2005-05-28 09:12:09,2005-05,jenny castro
288,bobbie,craig,bobbie.craig@sakilacustomer.org,86 higashiosaka lane,valle de santiago,mexico,565,2005-05-28 09:26:31,2005-06-01 07:28:31,4,7793,5.99,2005-05-28 09:26:31,2005-05,bobbie craig
253,terry,carlson,terry.carlson@sakilacustomer.org,752 ondo loop,miyakonojo,japan,566,2005-05-28 09:51:39,2005-06-05 09:35:39,8,6810,6.99,2005-05-28 09:51:39,2005-05,terry carlson
184,vivian,ruiz,vivian.ruiz@sakilacustomer.org,741 ambattur manor,´s-hertogenbosch,netherlands,567,2005-05-28 09:56:20,2005-06-01 06:41:20,4,4999,1.99,2005-05-28 09:56:20,2005-05,vivian ruiz
155,gail,knight,gail.knight@sakilacustomer.org,185 novi sad place,bern,switzerland,568,2005-05-28 09:57:36,2005-05-31 15:44:36,3,4211,2.99,2005-05-28 09:57:36,2005-05,gail knight
56,gloria,cook,gloria.cook@sakilacustomer.org,1668 saint louis place,papeete,french polynesia,569,2005-05-28 10:12:41,2005-06-03 10:08:41,6,1538,6.99,2005-05-28 10:12:41,2005-05,gloria cook
21,michelle,clark,michelle.clark@sakilacustomer.org,262 a corua (la corua) parkway,tangail,bangladesh,570,2005-05-28 10:15:04,2005-05-30 08:32:04,2,546,0.99,2005-05-28 10:15:04,2005-05,michelle clark
516,elmer,noe,elmer.noe@sakilacustomer.org,1768 udine loop,battambang,cambodia,571,2005-05-28 10:17:41,2005-06-05 07:56:41,8,13889,1.99,2005-05-28 10:17:41,2005-05,elmer noe
337,jerry,jordon,jerry.jordon@sakilacustomer.org,124 al-manama way,onomichi,japan,572,2005-05-28 10:30:13,2005-06-02 05:04:13,5,9098,4.99,2005-05-28 10:30:13,2005-05,jerry jordon
1,mary,smith,mary.smith@sakilacustomer.org,1913 hanoi way,sasebo,japan,573,2005-05-28 10:35:23,2005-06-03 06:32:23,6,2,0.99,2005-05-28 10:35:23,2005-05,mary smith
76,irene,price,irene.price@sakilacustomer.org,602 paarl street,pavlodar,kazakstan,574,2005-05-28 10:44:28,2005-06-04 11:42:28,7,2062,1.99,2005-05-28 10:44:28,2005-05,irene price
142,april,burns,april.burns@sakilacustomer.org,483 ljubertsy parkway,dundee,united kingdom,575,2005-05-28 10:56:09,2005-06-05 15:39:09,8,3833,9.99,2005-05-28 10:56:09,2005-05,april burns
588,marion,ocampo,marion.ocampo@sakilacustomer.org,1464 kursk parkway,weifang,china,576,2005-05-28 10:56:10,2005-06-04 13:15:10,7,15735,2.99,2005-05-28 10:56:10,2005-05,marion ocampo
6,jennifer,davis,jennifer.davis@sakilacustomer.org,1795 santiago de compostela way,laredo,united states,577,2005-05-28 11:09:14,2005-06-01 13:27:14,4,147,2.99,2005-05-28 11:09:14,2005-05,jennifer davis
173,audrey,ray,audrey.ray@sakilacustomer.org,1010 klerksdorp way,graz,austria,578,2005-05-28 11:15:48,2005-06-02 09:59:48,5,4689,2.99,2005-05-28 11:15:48,2005-05,audrey ray
181,ana,bradley,ana.bradley@sakilacustomer.org,682 garden grove place,memphis,united states,579,2005-05-28 11:19:23,2005-06-02 13:51:23,5,4914,6.99,2005-05-28 11:19:23,2005-05,ana bradley
17,donna,thompson,donna.thompson@sakilacustomer.org,270 toulon boulevard,elista,russian federation,580,2005-05-28 11:19:53,2005-06-01 10:44:53,4,448,2.99,2005-05-28 11:19:53,2005-05,donna thompson
186,holly,fox,holly.fox@sakilacustomer.org,435 0 way,haldia,india,581,2005-05-28 11:20:29,2005-06-04 12:37:29,7,5043,1.99,2005-05-28 11:20:29,2005-05,holly fox
198,elsie,kelley,elsie.kelley@sakilacustomer.org,955 bamenda way,ikerre,nigeria,582,2005-05-28 11:33:46,2005-05-29 08:33:46,1,5357,4.99,2005-05-28 11:33:46,2005-05,elsie kelley
386,todd,tan,todd.tan@sakilacustomer.org,1793 meixian place,kamjanets-podilskyi,ukraine,583,2005-05-28 11:48:55,2005-06-04 07:09:55,7,10444,7.99,2005-05-28 11:48:55,2005-05,todd tan
69,judy,gray,judy.gray@sakilacustomer.org,1031 daugavpils parkway,béchar,algeria,584,2005-05-28 11:49:00,2005-06-01 11:54:00,4,1867,4.99,2005-05-28 11:49:00,2005-05,judy gray
490,sam,mcduffie,sam.mcduffie@sakilacustomer.org,656 matamoros drive,sogamoso,colombia,585,2005-05-28 11:50:45,2005-06-03 15:35:45,6,13209,6.99,2005-05-28 11:50:45,2005-05,sam mcduffie
77,jane,bennett,jane.bennett@sakilacustomer.org,1692 ede loop,araçatuba,brazil,586,2005-05-28 12:03:00,2005-05-29 13:16:00,1,2088,0.99,2005-05-28 12:03:00,2005-05,jane bennett
64,judith,cox,judith.cox@sakilacustomer.org,1966 amroha avenue,daxian,china,587,2005-05-28 12:05:33,2005-05-30 13:45:33,2,1735,0.99,2005-05-28 12:05:33,2005-05,judith cox
89,julia,flores,julia.flores@sakilacustomer.org,1926 el alto avenue,la plata,argentina,588,2005-05-28 12:08:37,2005-05-29 16:25:37,1,2410,0.99,2005-05-28 12:08:37,2005-05,julia flores
308,thomas,grigsby,thomas.grigsby@sakilacustomer.org,1191 sungai petani boulevard,kansas city,united states,589,2005-05-28 12:27:50,2005-06-03 07:15:50,6,8356,3.99,2005-05-28 12:27:50,2005-05,thomas grigsby
462,warren,sherrod,warren.sherrod@sakilacustomer.org,1621 tongliao avenue,usolje-sibirskoje,russian federation,590,2005-05-28 13:06:50,2005-06-02 09:18:50,5,12469,3.99,2005-05-28 13:06:50,2005-05,warren sherrod
19,ruth,martinez,ruth.martinez@sakilacustomer.org,1417 lancaster avenue,kimberley,south africa,591,2005-05-28 13:11:04,2005-05-29 17:20:04,1,494,2.99,2005-05-28 13:11:04,2005-05,ruth martinez
244,viola,hanson,viola.hanson@sakilacustomer.org,582 papeete loop,lapu-lapu,philippines,592,2005-05-28 13:21:08,2005-05-29 16:55:08,1,6590,4.99,2005-05-28 13:21:08,2005-05,viola hanson
16,sandra,martin,sandra.martin@sakilacustomer.org,360 toulouse parkway,southend-on-sea,united kingdom,593,2005-05-28 13:33:23,2005-05-30 17:10:23,2,419,2.99,2005-05-28 13:33:23,2005-05,sandra martin
538,ted,breaux,ted.breaux@sakilacustomer.org,183 haiphong street,baicheng,china,594,2005-05-28 13:41:56,2005-05-30 12:00:56,2,14478,2.99,2005-05-28 13:41:56,2005-05,ted breaux
294,shelly,watts,shelly.watts@sakilacustomer.org,32 pudukkottai lane,dayton,united states,595,2005-05-28 13:59:54,2005-06-05 15:16:54,8,7953,1.99,2005-05-28 13:59:54,2005-05,shelly watts
589,tracy,herrmann,tracy.herrmann@sakilacustomer.org,1074 sanaa parkway,loja,ecuador,596,2005-05-28 14:00:03,2005-05-29 17:10:03,1,15765,4.99,2005-05-28 14:00:03,2005-05,tracy herrmann
249,dora,medina,dora.medina@sakilacustomer.org,1760 oshawa manor,tianjin,china,597,2005-05-28 14:01:02,2005-06-06 19:06:02,9,6717,3.99,2005-05-28 14:01:02,2005-05,dora medina
159,jill,hawkins,jill.hawkins@sakilacustomer.org,1440 compton place,linz,austria,598,2005-05-28 14:04:50,2005-06-03 18:00:50,6,4326,0.99,2005-05-28 14:04:50,2005-05,jill hawkins
393,philip,causey,philip.causey@sakilacustomer.org,954 lapu-lapu way,korolev,russian federation,599,2005-05-28 14:05:57,2005-06-01 16:41:57,4,10641,4.99,2005-05-28 14:05:57,2005-05,philip causey
332,stephen,qualls,stephen.qualls@sakilacustomer.org,1838 tabriz lane,dhaka,bangladesh,600,2005-05-28 14:08:19,2005-06-03 11:57:19,6,8959,3.99,2005-05-28 14:08:19,2005-05,stephen qualls
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1404 taguig drive,tsuyama,japan,601,2005-05-28 14:08:22,2005-06-04 10:50:22,7,11579,7.99,2005-05-28 14:08:22,2005-05,frederick isbell
590,seth,hannon,seth.hannon@sakilacustomer.org,1759 niznekamsk avenue,al-manama,bahrain,602,2005-05-28 14:15:54,2005-06-05 15:16:54,8,15792,3.99,2005-05-28 14:15:54,2005-05,seth hannon
537,clinton,buford,clinton.buford@sakilacustomer.org,43 vilnius manor,aurora,united states,603,2005-05-28 14:27:51,2005-05-29 13:13:51,1,14453,4.99,2005-05-28 14:27:51,2005-05,clinton buford
426,bradley,motley,bradley.motley@sakilacustomer.org,1596 acua parkway,purnea (purnia),india,604,2005-05-28 14:37:07,2005-06-03 11:03:07,6,11506,0.99,2005-05-28 14:37:07,2005-05,bradley motley
501,ruben,geary,ruben.geary@sakilacustomer.org,414 mandaluyong street,lublin,poland,605,2005-05-28 14:39:10,2005-06-01 09:28:10,4,13491,1.99,2005-05-28 14:39:10,2005-05,ruben geary
299,james,gannon,james.gannon@sakilacustomer.org,1635 kuwana boulevard,hiroshima,japan,606,2005-05-28 14:48:39,2005-06-04 09:44:39,7,8107,8.99,2005-05-28 14:48:39,2005-05,james gannon
554,dwayne,olvera,dwayne.olvera@sakilacustomer.org,1447 imus place,rajkot,india,607,2005-05-28 15:02:41,2005-05-30 12:54:41,2,14851,2.99,2005-05-28 15:02:41,2005-05,dwayne olvera
494,ramon,choate,ramon.choate@sakilacustomer.org,1954 kowloon and new kowloon way,ríobamba,ecuador,608,2005-05-28 15:03:44,2005-06-04 17:14:44,7,13299,4.99,2005-05-28 15:03:44,2005-05,ramon choate
150,danielle,daniels,danielle.daniels@sakilacustomer.org,781 shimonoseki drive,hidalgo,mexico,609,2005-05-28 15:04:02,2005-06-05 14:47:02,8,4085,2.99,2005-05-28 15:04:02,2005-05,danielle daniels
500,reginald,kinder,reginald.kinder@sakilacustomer.org,519 brescia parkway,madiun,indonesia,610,2005-05-28 15:15:25,2005-06-02 12:30:25,5,13464,0.99,2005-05-28 15:15:25,2005-05,reginald kinder
580,ross,grey,ross.grey@sakilacustomer.org,951 springs lane,iligan,philippines,611,2005-05-28 15:18:18,2005-05-31 20:15:18,3,15534,0.99,2005-05-28 15:18:18,2005-05,ross grey
161,geraldine,perkins,geraldine.perkins@sakilacustomer.org,97 shimoga avenue,tel aviv-jaffa,israel,612,2005-05-28 15:24:54,2005-05-30 14:22:54,2,4376,2.99,2005-05-28 15:24:54,2005-05,geraldine perkins
595,terrence,gunderson,terrence.gunderson@sakilacustomer.org,844 bucuresti place,jinzhou,china,613,2005-05-28 15:27:22,2005-06-02 20:01:22,5,15926,6.99,2005-05-28 15:27:22,2005-05,terrence gunderson
307,joseph,joy,joseph.joy@sakilacustomer.org,1354 siegen street,angra dos reis,brazil,614,2005-05-28 15:33:28,2005-06-04 12:27:28,7,8328,1.99,2005-05-28 15:33:28,2005-05,joseph joy
533,jessie,milam,jessie.milam@sakilacustomer.org,1332 gaziantep lane,binzhou,china,615,2005-05-28 15:35:52,2005-06-03 17:35:52,6,14341,5.99,2005-05-28 15:35:52,2005-05,jessie milam
471,dean,sauer,dean.sauer@sakilacustomer.org,270 tambaram parkway,johannesburg,south africa,616,2005-05-28 15:45:39,2005-06-02 09:55:39,5,12722,2.99,2005-05-28 15:45:39,2005-05,dean sauer
372,steve,mackenzie,steve.mackenzie@sakilacustomer.org,154 oshawa manor,probolinggo,indonesia,617,2005-05-28 15:49:14,2005-05-31 14:29:14,3,10054,2.99,2005-05-28 15:49:14,2005-05,steve mackenzie
248,caroline,bowman,caroline.bowman@sakilacustomer.org,1309 weifang street,tallahassee,united states,618,2005-05-28 15:50:07,2005-06-01 19:45:07,4,6700,4.99,2005-05-28 15:50:07,2005-05,caroline bowman
407,dale,ratcliff,dale.ratcliff@sakilacustomer.org,1639 saarbrcken drive,rustenburg,south africa,619,2005-05-28 15:52:26,2005-06-06 17:55:26,9,11005,7.99,2005-05-28 15:52:26,2005-05,dale ratcliff
321,kevin,schuler,kevin.schuler@sakilacustomer.org,470 boksburg street,birgunj,nepal,620,2005-05-28 15:54:45,2005-06-04 20:26:45,7,8674,5.99,2005-05-28 15:54:45,2005-05,kevin schuler
239,minnie,romero,minnie.romero@sakilacustomer.org,47 syktyvkar lane,ciomas,indonesia,621,2005-05-28 15:58:12,2005-05-30 21:54:12,2,6442,4.99,2005-05-28 15:58:12,2005-05,minnie romero
109,edna,west,edna.west@sakilacustomer.org,682 junan way,klerksdorp,south africa,622,2005-05-28 15:58:22,2005-06-04 10:13:22,7,2935,3.99,2005-05-28 15:58:22,2005-05,edna west
495,charlie,bess,charlie.bess@sakilacustomer.org,362 rajkot lane,baiyin,china,623,2005-05-28 16:01:28,2005-05-30 11:19:28,2,13330,4.99,2005-05-28 16:01:28,2005-05,charlie bess
569,dave,gardiner,dave.gardiner@sakilacustomer.org,1052 pathankot avenue,leshan,china,624,2005-05-28 16:13:22,2005-06-06 20:35:22,9,15232,4.99,2005-05-28 16:13:22,2005-05,dave gardiner
596,enrique,forsythe,enrique.forsythe@sakilacustomer.org,1101 bucuresti boulevard,patras,greece,625,2005-05-28 16:35:46,2005-06-01 14:19:46,4,15957,0.99,2005-05-28 16:35:46,2005-05,enrique forsythe
584,salvador,teel,salvador.teel@sakilacustomer.org,247 jining parkway,banjul,gambia,626,2005-05-28 16:58:09,2005-06-01 14:02:09,4,15637,4.99,2005-05-28 16:58:09,2005-05,salvador teel
241,heidi,larson,heidi.larson@sakilacustomer.org,1103 bilbays parkway,xi´angfan,china,627,2005-05-28 17:04:43,2005-06-04 19:58:43,7,6500,7.99,2005-05-28 17:04:43,2005-05,heidi larson
173,audrey,ray,audrey.ray@sakilacustomer.org,1010 klerksdorp way,graz,austria,628,2005-05-28 17:05:46,2005-06-06 16:29:46,9,4690,4.99,2005-05-28 17:05:46,2005-05,audrey ray
94,norma,gonzales,norma.gonzales@sakilacustomer.org,152 kitwe parkway,bislig,philippines,629,2005-05-28 17:19:15,2005-06-02 20:01:15,5,2556,4.99,2005-05-28 17:19:15,2005-05,norma gonzales
417,travis,estep,travis.estep@sakilacustomer.org,289 santo andr manor,al-qatif,saudi arabia,630,2005-05-28 17:24:51,2005-06-05 20:05:51,8,11271,8.99,2005-05-28 17:24:51,2005-05,travis estep
503,angel,barclay,angel.barclay@sakilacustomer.org,496 celaya drive,ueda,japan,631,2005-05-28 17:36:32,2005-06-03 14:56:32,6,13547,2.99,2005-05-28 17:36:32,2005-05,angel barclay
442,leroy,bustamante,leroy.bustamante@sakilacustomer.org,105 dzerzinsk manor,tongliao,china,632,2005-05-28 17:37:50,2005-06-03 16:04:50,6,11917,5.99,2005-05-28 17:37:50,2005-05,leroy bustamante
360,ralph,madrigal,ralph.madrigal@sakilacustomer.org,1009 zanzibar lane,arecibo,puerto rico,633,2005-05-28 17:37:59,2005-06-03 22:49:59,6,9709,0.99,2005-05-28 17:37:59,2005-05,ralph madrigal
428,herbert,kruger,herbert.kruger@sakilacustomer.org,1823 hoshiarpur lane,syktyvkar,russian federation,634,2005-05-28 17:40:35,2005-06-05 16:18:35,8,11557,4.99,2005-05-28 17:40:35,2005-05,herbert kruger
42,carolyn,perez,carolyn.perez@sakilacustomer.org,1632 bislig avenue,pak kret,thailand,635,2005-05-28 17:46:57,2005-06-06 18:24:57,9,1149,5.99,2005-05-28 17:46:57,2005-05,carolyn perez
239,minnie,romero,minnie.romero@sakilacustomer.org,47 syktyvkar lane,ciomas,indonesia,636,2005-05-28 17:47:58,2005-06-04 16:32:58,7,6443,6.99,2005-05-28 17:47:58,2005-05,minnie romero
250,jo,fowler,jo.fowler@sakilacustomer.org,786 stara zagora way,oyo,nigeria,637,2005-05-28 18:14:29,2005-05-29 23:48:29,1,6739,4.99,2005-05-28 18:14:29,2005-05,jo fowler
